date,actual_volatility,har_forecast,har_sentiment_forecast,har_log_forecast,xgb_forecast,xgb_sentiment_forecast,har_sentiment_trained,xgb_sentiment_trained
2024-02-26,0.0023371983380945107,0.14670222796825946,0.13473451853722013,0.10217516158443071,0.21592787108861927,0.23647877993265248,True,True
2024-02-27,0.009346729431931653,0.11146589666556628,0.1559541161233729,0.08416206392410247,0.18585631446085393,0.21275351858934524,True,True
2024-02-28,0.22883735587068074,0.11406290083311815,0.10350935644142473,0.0845460088826225,0.06383462614467475,0.08701873062548507,True,True
2024-02-29,0.07122175049176022,0.12861312253882015,0.1306314294692461,0.1028784058424638,0.1413922290320719,0.17760903258401436,True,True
2024-03-01,0.022174328055701974,0.12585239256550673,0.1291174097159745,0.08652387449254884,0.13725929071283585,0.17193577253474698,True,True
2024-03-04,0.47652224459620046,0.11198876327681467,0.09567906182623172,0.08025690868146959,0.11640754534561813,0.08622875960812783,True,True
2024-03-05,0.02209331508772413,0.23153427728078668,0.19814325011517053,0.08608345397273495,0.07652511134185391,0.18204237302984405,True,True
2024-03-06,0.27592270312174544,0.17604059139885214,0.19471199856914562,0.10988980446854518,0.08777912945314012,0.22960139539587163,True,True
2024-03-07,0.11370185782091377,0.13947672183829157,0.16487176364632103,0.11755089035491267,0.22789270538780476,0.24684496597358738,True,True
2024-03-08,0.06657349342813017,0.1826165616014125,0.18678501565135447,0.11963144315023137,0.32657911310916704,0.1464667677848734,True,True
2024-03-11,0.41673498827205174,0.16383232321090968,0.17785149506798759,0.11534898221625388,0.22063090944201164,0.10667762610281907,True,True
2024-03-12,0.006881897867312542,0.17879151645835478,0.15845132121540886,0.12366921387597876,0.24104757366590232,0.21044017118703653,True,True
2024-03-13,0.382372686509163,0.17579662197618717,0.17110226363169911,0.10214141410452053,0.08767858050317831,0.193985983296378,True,True
2024-03-14,0.33197225413986675,0.16022183745821472,0.1868758688275756,0.11695480414576015,0.1317278007921844,0.3695909169600758,True,True
2024-03-15,0.03427199218729591,0.27691758750032347,0.28472120230732983,0.13301399607414746,0.4479489534853247,0.35137303021720695,True,True
2024-03-18,0.15482263144530942,0.1754813679326664,0.15176926215083675,0.12328136368018656,0.09719097022841683,0.14701171425537946,True,True
2024-03-19,0.14325131526446394,0.1606759358570941,0.13916195416224553,0.1281552637230365,0.2761763009605806,0.17939500314327042,True,True
2024-03-20,0.15380464379095318,0.1531189783080376,0.14037129970132445,0.12038013697594879,0.2945451377557565,0.27842053322362775,True,True
2024-03-21,0.02330941123095495,0.1715721001144329,0.18538088753527932,0.1226566917572112,0.10041472701391084,0.07747499119984486,True,True
2024-03-22,0.2192195157946277,0.16076601962105563,0.15517593368639299,0.10016894016661351,0.0973096348936474,0.0872845141605949,True,True
2024-03-25,0.045489177126549526,0.18167076139549987,0.19672748313568572,0.09048562822899019,0.23325886472322038,0.30571583394187585,True,True
2024-03-26,0.008284886946817881,0.1585256054837596,0.1520975398678881,0.0942117740712659,0.26842788142048185,0.15861167543128185,True,True
2024-03-27,0.02676665128703603,0.11602181491382751,0.12747376830387472,0.08016985909478179,0.09531534647302196,0.055270998414654854,True,True
2024-03-28,0.14460687855064486,0.10149552114986343,0.1221242757075819,0.07881799327359809,0.11672044668934017,0.24975152639833884,True,True
2024-04-01,0.11746318192071631,0.11012077140155595,0.1254504333796568,0.08179876896775833,0.16430047919955607,0.17335887928195678,True,True
2024-04-02,0.037334128528679074,0.1567859403934131,0.17585055589448498,0.08942632443662625,0.18928723442661252,0.1343714286267023,True,True
2024-04-03,0.09733095191693332,0.11697377600082853,0.10279764393407806,0.07288856556331079,0.12319632812433369,0.15997036116901026,True,True
2024-04-04,0.2876080307314092,0.13002366832902046,0.11952933010821087,0.0749527435113361,0.07068494853538211,0.22660188561381928,True,True
2024-04-05,0.03473240449145206,0.1391923482975246,0.17034691236437696,0.08475576271536127,0.06813566286994147,0.22908133393527114,True,True
2024-04-08,0.06306014428342967,0.15549657462047345,0.14496420983517294,0.09167470768412424,0.13371219819324473,0.1152729578816876,True,True
2024-04-09,0.1128635280637204,0.1138110711804346,0.11055860304249868,0.08830923472064317,0.30918959501668986,0.18693559756360315,True,True
2024-04-10,0.174190072888163,0.13526466248066846,0.09559522839282002,0.08870904563987964,0.18326841793929052,0.2278137503479122,True,True
2024-04-11,0.22528004675044475,0.13851821102715764,0.16262677839262957,0.09376614232238173,0.12476760152507982,0.10926065124296211,True,True
2024-04-12,0.31387456248261114,0.20918349798151717,0.15939677429790536,0.09988181263819171,0.19239785113262878,0.17199414031628354,True,True
2024-04-15,0.03603293348065226,0.23497533420467306,0.1922781805332726,0.09327776233645123,0.22516954228782682,0.1587074987191658,True,True
2024-04-16,0.10526404686840143,0.16959058614115524,0.17601833705797143,0.09851583299252105,0.2945596910093154,0.05655530469112726,True,True
2024-04-17,0.29450341152625065,0.16298317285993635,0.18701370804857692,0.09614639804893022,0.3241517645747322,0.1371984402657383,True,True
2024-04-18,0.20352441548740216,0.21944633425949459,0.20626498539472357,0.09969825973720665,0.18958097469010066,0.23140233623781467,True,True
2024-04-19,0.07301541927085352,0.23021376275811886,0.2340351588252764,0.10813652142987959,0.25354115386291803,0.2240845867494565,True,True
2024-04-22,0.2595651043083988,0.1593276109171879,0.1640429418380406,0.1014495458076195,0.10793306124516416,0.23923883311015803,True,True
2024-04-23,0.05792804036586916,0.14320023092461565,0.15903321934003514,0.09614024731113699,0.2494992611527851,0.08912423008994437,True,True
2024-04-24,0.3936902504968436,0.1668230787904763,0.1421138784063859,0.0990845065715513,0.25062214980973396,0.21184847310888574,True,True
2024-04-25,0.28700095227605066,0.25772869955670963,0.2498867293359472,0.10644111492259928,0.08056318639424438,0.2579134664481119,True,True
2024-04-26,0.15981277657264673,0.2045678797296706,0.2542594688142167,0.11817954521259239,0.20255505245391933,0.47281128813612383,True,True
2024-04-29,0.5182472372972357,0.21811528531273874,0.1653111129914327,0.11951258510690446,0.22597054973794264,0.1559433146151648,True,True
2024-04-30,0.22710995263767284,0.32335363640858816,0.3286466499224195,0.1284797441968361,0.1646452794353678,0.2895444625057503,True,True
2024-05-01,0.11613860422981401,0.24937555277132922,0.27063718536630654,0.14542264320900664,0.39091945284642493,0.353043199588708,True,True
2024-05-02,0.34808921237672197,0.21507515916730252,0.19389509682065142,0.14143165734763372,0.2956115468700167,0.11007094938103376,True,True
2024-05-03,0.2663234617961125,0.19751672512439572,0.20945648229987837,0.1402717371538525,0.20534607779582148,0.21861770333930539,True,True
2024-05-06,0.16204964370257338,0.23893619826256424,0.24710132208221233,0.14604479755706598,0.22624863190096958,0.2561647801949309,True,True
2024-05-07,0.046469280162629086,0.26288299018936745,0.24134842994520883,0.14543109050177674,0.15010659857987027,0.20458582425335953,True,True
2024-05-08,0.0686791146821382,0.1775607956782027,0.17572787288617014,0.11793997406293769,0.21070632636469883,0.16024307397694584,True,True
2024-05-09,0.0928980908057707,0.15087265331441918,0.17094686773498785,0.11345018571469812,0.11295243823360772,0.27246990694076983,True,True
2024-05-10,0.039088989135210965,0.15566283020240557,0.14924972198416692,0.1152167489553357,0.08703361139114874,0.156752213141791,True,True
2024-05-13,0.10859883436892914,0.15119754815718478,0.167681468100996,0.09600070856506228,0.09832349215230966,0.2894012820337629,True,True
2024-05-14,0.24654304047756984,0.12289555879250336,0.08894117845288549,0.08202680630380674,0.20685519523377696,0.1778308286270505,True,True
2024-05-15,0.07861369797054656,0.13867918503035592,0.151905470817213,0.07988824518298387,0.057932457150804334,0.1813910960276169,True,True
2024-05-16,0.02943913593887017,0.16554130628548952,0.15859881570014409,0.09473093588258724,0.2445989367660567,0.13878260931451541,True,True
2024-05-17,0.19262563601840876,0.13447887002579662,0.14403167307605885,0.0884438154126102,0.12339872467487405,0.10179115279864002,True,True
2024-05-20,0.1374944163975903,0.12198383697721352,0.11543624711641863,0.09437322681494496,0.12010761986088535,0.07712879754877662,True,True
2024-05-21,0.05466514234358734,0.1544402259294398,0.14764762794619382,0.10213097086296835,0.03995075842101327,0.1616282320433483,True,True
2024-05-22,0.13032560838380836,0.13882403111378083,0.1402472275401232,0.0973664818353027,0.1106946065571524,0.14196557849862185,True,True
2024-05-23,0.11704636249212218,0.15776489247562675,0.15189990582681653,0.08843154342458501,0.031453718770395614,0.11485458235082582,True,True
2024-05-24,0.005903633761739077,0.13795003131304692,0.15916487096114476,0.09117284483881255,0.11663679186724701,0.08757821258227795,True,True
2024-05-28,0.042480069830231316,0.1329763085033469,0.11390641790446163,0.08000484365187675,0.09153195441683502,0.16052139084239786,True,True
2024-05-29,0.5456082093372088,0.11725471590299535,0.11078346387590524,0.07362836609448982,0.14205077708500555,0.15807986126841886,True,True
2024-05-30,0.01759975550480631,0.26020548146777156,0.26696306551346877,0.07930185207657023,0.10001522519782485,0.2235677205463512,True,True
2024-05-31,0.06168645852612048,0.1754014855732423,0.17263467242131791,0.11420293176013083,0.2556939991852063,0.28091441837350256,True,True
2024-06-03,0.0975913726089347,0.1247348583603956,0.09999850779050723,0.10792855133646864,0.4078385336687217,0.22211634506371006,True,True
2024-06-04,0.3000842349160458,0.0935648022449404,0.07728493914388695,0.11099533773211402,0.3043248676369352,0.1970920406992816,True,True
2024-06-05,0.019081636645095372,0.1619402838851239,0.1759554324736662,0.11951763057513776,0.1556235268969348,0.12229676513511929,True,True
2024-06-06,0.025073143203768633,0.1701766870825166,0.17139982556176508,0.10943195407498262,0.2884123876869213,0.22500546822524817,True,True
2024-06-07,0.14985164374669874,0.10513020357357133,0.15618325487222984,0.07903062998466032,0.1141508632688159,0.21030434071400442,True,True
2024-06-10,0.17746125234278465,0.09645487682811718,0.12733664517095739,0.08685455164632158,0.09093351017823073,0.20948690068328168,True,True
2024-06-11,0.3045128621452795,0.13780015996333178,0.15498938544207513,0.0940201870878711,0.14215143601738958,0.12188526180593712,True,True
2024-06-12,0.018704275336172204,0.15681001271833392,0.182131091178899,0.1011746856826891,0.1977831985804506,0.10372651537071823,True,True
2024-06-13,0.03555075245528545,0.1491616400172438,0.1522775413197312,0.09014172560616143,0.23591327053163802,0.1263866446206999,True,True
2024-06-14,0.2066878853432617,0.11487337180209561,0.06489647544252589,0.08895491906567042,0.24065333684142848,0.21497765016130987,True,True
2024-06-17,0.07203515596264512,0.11978265653299264,0.10744654962276773,0.09876377560079803,0.36848596331799066,0.21571551911168194,True,True
2024-06-18,0.022777980282173642,0.16372901664815087,0.15798684281569303,0.09818460287174537,0.13061649984029092,0.14011354307342974,True,True
2024-06-20,0.14465588582171252,0.12462702432272638,0.12101598627248403,0.08751253137546881,0.13861013748963236,0.16621965072066933,True,True
2024-06-21,0.07464491686848766,0.09812704230338845,0.11031880989253451,0.0767765525592738,0.02162125544133803,0.24291394609286193,True,True
2024-06-24,0.11588568287408567,0.14218784768459175,0.17162793117869624,0.08161003460729227,0.10703741568985693,0.0689832106113236,True,True
2024-06-25,0.042537520407683035,0.11858879969433386,0.09360899803275168,0.08332674045373323,0.11938784604486909,0.03395976926376773,True,True
2024-06-26,0.024206254490273606,0.11363754229990758,0.10314502249387152,0.07213571275654362,0.13097661716370226,0.07684051268937661,True,True
2024-06-27,0.20818146238205198,0.10204753891442275,0.0938926293779751,0.06742605780941231,0.1537593845230447,0.09021073588474876,True,True
2024-06-28,0.343614388500886,0.1623405239989245,0.16400134453634727,0.07478864798301366,0.19415467379957332,0.2306969242967132,True,True
2024-07-01,0.08838310807562613,0.15286985404313924,0.13589058040771415,0.08794277664285965,0.06410600926795555,0.10663666230410994,True,True
2024-07-02,0.051416515815838684,0.15322190262455093,0.14859346973726079,0.10398652829026736,0.04201734426904996,0.17705918625230851,True,True
2024-07-03,0.23222338569456538,0.12505590851719472,0.10767765758568464,0.09022926743361206,0.13629103690606142,0.21841517852581901,True,True
2024-07-05,0.04488001902593065,0.12582716607517058,0.13123623879774854,0.09718981201477239,0.18338866339098156,0.1531355629945611,True,True
2024-07-08,0.2297754739016703,0.1725548865004013,0.19321463734909206,0.09800351417793994,0.2386197792884761,0.1622515091633078,True,True
2024-07-09,0.2301162820708196,0.1972956051125936,0.17740305715130975,0.09969048591264527,0.08481586925352634,0.13354361866421227,True,True
2024-07-10,0.3981974773609068,0.15418135068711913,0.18752006212848799,0.0926655708648635,0.030460671863012587,0.1690071157128287,True,True
2024-07-11,0.040200564522934176,0.2635788991568427,0.3054952586467138,0.10370024931304457,0.13880149701673844,0.13176071612685286,True,True
2024-07-12,0.014343879298446672,0.20823000492805804,0.22029347188894913,0.11065990590997524,0.21642658773405082,0.13199795432498132,True,True
2024-07-15,0.15602652547423912,0.1348206970697975,0.1345414749033833,0.0965346915799283,0.22758967814365746,0.19172306282010643,True,True
2024-07-16,0.21331291482668707,0.16179153090233075,0.1489489015746664,0.10691140587250393,0.19278526562237086,0.2829929068149515,True,True
2024-07-17,0.11314714610132565,0.2140920479689239,0.19583509892670034,0.10856319735138753,0.2314242590404469,0.2420324535966034,True,True
2024-07-18,0.11795434636417985,0.1818433463394035,0.17617416336887914,0.10616959149067647,0.1605238269042362,0.13770091601896714,True,True
2024-07-19,0.2103289752479522,0.16078571402600442,0.19223143618785724,0.08621487660597348,0.11911380556957074,0.1824001545002566,True,True
2024-07-22,0.06830537547703562,0.14054136830477296,0.1344204163781689,0.09076369328906353,0.14484678180146718,0.16032668725101595,True,True
2024-07-23,0.5796319875503239,0.15698838795656395,0.16735269268331507,0.09406590892650728,0.0920527600232419,0.023934593925878347,True,True
2024-07-24,0.3934636332125741,0.30071134038516933,0.2842486582693762,0.10062340082015721,0.14700986750539083,0.15791407215137693,True,True
2024-07-25,0.25853759008275096,0.3254742743333047,0.33547324367192033,0.14041609090859472,0.2743561731937,0.3594859864027071,True,True
2024-07-26,0.05440646238760127,0.21664310294896774,0.17820263547319248,0.14855310218872275,0.0,0.16940987500308097,True,True
2024-07-29,0.14236977548808355,0.20593910998012005,0.1733324413959229,0.13922881815936441,0.1494434959239724,0.1610140630592974,True,True
2024-07-30,0.17247097638746944,0.21612757070368788,0.19279954036026814,0.1408260880752996,0.09453009189020138,0.09675925170689037,True,True
2024-07-31,0.0471231030512455,0.24826868684317688,0.22525880741892315,0.1458978782300173,0.17353163049990344,0.27610680385366465,True,True
2024-08-01,0.3314998958501056,0.18398753903030513,0.22273470607350654,0.11700713614216117,0.2652323714397423,0.19155473739070678,True,True
2024-08-02,0.5270651892813372,0.234113189452756,0.18730821258402425,0.1059644004899692,0.0854925113843454,0.20509769800985458,True,True
2024-08-05,0.17816929514879026,0.3212877559812949,0.30070225945177764,0.12142454685902702,0.3034006131759587,0.07463739477110405,True,True
2024-08-06,0.0469445571170265,0.2203925382113046,0.22202520788178184,0.1462066357850541,0.24887078459184736,0.20720166418534217,True,True
2024-08-07,0.16882913012676673,0.19971647016287186,0.17354976681640052,0.1338231138722858,0.23847395441561295,0.2696126067573969,True,True
2024-08-08,0.13073214714020695,0.15468422514400854,0.20039600113779038,0.1384331266324969,0.235618314164687,0.2882103623222053,True,True
2024-08-09,0.03085762340696375,0.19895473910110897,0.1962977352976161,0.14081791932867138,0.09270079245333572,0.20320772635702533,True,True
2024-08-12,0.2785009648557362,0.16939102500900816,0.19817497976179033,0.12314618138349757,0.11810590563689398,0.21914815663661852,True,True
2024-08-13,0.10890304754986431,0.14291293149577336,0.1739154251392179,0.09792120223592295,0.2539760936709883,0.15164020573174447,True,True
2024-08-14,0.1580099028693926,0.1606850365263053,0.15258480739264627,0.10703228404642748,0.325868730965351,0.14664704308339643,True,True
2024-08-15,0.09681674174956993,0.14812221007241827,0.17238554159749558,0.10926609660478344,0.03341845080399293,0.11798911410878675,True,True
2024-08-16,0.11565754807295806,0.17387182491303987,0.15477748167078909,0.10652189165527708,0.16974236006477456,0.06293656597992095,True,True
2024-08-19,0.12267017701082547,0.1484927245533935,0.19456513565410438,0.10482808806694506,0.14294411011577232,0.16807517050546186,True,True
2024-08-20,0.02468195857169446,0.15617208295648408,0.17120574044598189,0.10753868912244195,0.3122931529577398,0.15083622378350817,True,True
2024-08-21,0.32480369112017987,0.1462988186531914,0.10975141858509135,0.08726723957787637,0.12008990320717451,0.12833726700691855,True,True
2024-08-22,0.047299742488510745,0.21990339067656473,0.20763917087763026,0.09386285591977399,0.1793385004659353,0.2316793130762493,True,True
2024-08-23,0.12618982165871118,0.1611459428367416,0.1661377022269661,0.10582785856317709,0.29509541968201186,0.15777540965258918,True,True
2024-08-26,0.013431581267917124,0.15797697985186757,0.16027250754618436,0.1013727729528542,0.23840411324253027,0.17394597294874145,True,True
2024-08-27,0.1247720030491303,0.12031333574514286,0.1484853032938156,0.08915573337889239,0.22281248286808522,0.22241545674550792,True,True
2024-08-28,0.09712938902173539,0.15238186746096918,0.11476791247154332,0.09325094435430652,0.2548764578808763,0.1859672909105691,True,True
2024-08-29,0.1537261330752924,0.13756793339136206,0.19171325194982444,0.09807345752095288,0.15781682712450112,0.1683157748285291,True,True
2024-08-30,0.2957667443540748,0.12015423771897157,0.10737902930408977,0.07884927897923437,0.19807660843447308,0.1548124081983852,True,True
2024-09-03,0.02095063464307601,0.2221396410803783,0.1859961114667068,0.08917707426755045,0.10261179857188689,0.1938628280954159,True,True
2024-09-04,0.01981101090405181,0.1571245894353181,0.17671228193375668,0.09254088327042952,0.1661644095160947,0.16683655201536635,True,True
2024-09-05,0.26220026728021617,0.12359493806913252,0.13850572636644218,0.08607061013056426,0.22068106063501583,0.10194202591555028,True,True
2024-09-06,0.1580735514677026,0.17658686414106006,0.16197793600183813,0.08895344075110223,0.2569438740531033,0.18244647412967266,True,True
2024-09-09,0.32837544891362047,0.15684589664358398,0.17541710096772867,0.09935660192728336,0.08224881847629414,0.06478999866501516,True,True
2024-09-10,0.3352343486860965,0.16232287815834123,0.18378850598198826,0.10343814058554393,0.23230749727512232,0.2331637305669311,True,True
2024-09-11,0.14790685059354225,0.19377994665172116,0.20167566667882533,0.10981305546396287,0.1636629900148365,0.16771723173769376,True,True
2024-09-12,0.13290676953713138,0.19083822085442673,0.18710888993113078,0.1178855555921883,0.3699849213628807,0.2152988362881086,True,True
2024-09-13,0.027626104221419905,0.1845578926369686,0.1305646931716704,0.11774408535766617,0.1826691941637026,0.2205546838007708,True,True
2024-09-16,0.1396028267764988,0.15597857599496234,0.17045240191636393,0.10279350050884474,0.12200661092766996,0.15123554579594373,True,True
2024-09-17,0.15912024465162874,0.1535009768638829,0.17262543435944253,0.1069866527770985,0.119382845154942,0.16607200241235376,True,True
2024-09-18,0.287739216429389,0.1943494284774597,0.15965155452864577,0.10172366190120406,0.04425459944388251,0.08236227294436228,True,True
2024-09-19,0.12424208824753698,0.15309162168437807,0.1675674567575034,0.0916923421479714,0.12685088907474068,0.14996704599483268,True,True
2024-09-20,0.06431741678304735,0.1969508728278548,0.17651373987167857,0.10048148234333533,0.20011418577336107,0.21307364655559527,True,True
2024-09-23,0.15972524085859505,0.15846928381256603,0.17593031080772004,0.0952853374353503,0.11367406888844152,0.0,True,True
2024-09-24,0.1083754151185194,0.17776838893437447,0.169569469366245,0.09953232196487496,0.08214167272480102,0.1964424677344891,True,True
2024-09-25,0.02941654443459697,0.15539548995267077,0.17876516546802873,0.09777310289973347,0.12818171111626486,0.209041327982274,True,True
2024-09-26,0.12155405380298359,0.146295869212771,0.1379593396688443,0.08903959312494375,0.09116287306536974,0.17408407154750516,True,True
2024-09-27,0.08433671513197497,0.14659310555605004,0.10533598867164119,0.07832483443527598,0.18788684252912596,0.07607964807599953,True,True
2024-09-30,0.3585477505766901,0.12606397416724924,0.13188854611228912,0.07880226523998024,0.1293984499169499,0.15150048934119945,True,True
2024-10-01,0.13490618241041288,0.22827197694332507,0.2258603854926774,0.08538612929424517,0.03091039697493856,0.14417080884989433,True,True
2024-10-02,0.022469089495308268,0.20173199842573494,0.20908469513840197,0.10467412083147007,0.19595281520413763,0.18723020459698206,True,True
2024-10-03,0.018303961005974596,0.13928430422003407,0.17608214350386725,0.09402030778857691,0.1920510684853121,0.15807085126094364,True,True
2024-10-04,0.25073587183687085,0.11465869493976238,0.04405063540424259,0.08822704638892603,0.16584141352244267,0.12325288333102274,True,True
2024-10-07,0.19914348969267487,0.19318762667863743,0.18919549295899865,0.09951049571150782,0.1429350912084046,0.19182395562929982,True,True
2024-10-08,0.104918601826018,0.1679298743370164,0.14432228826518806,0.11109927227102419,0.13028047825924965,0.12422737982207985,True,True
2024-10-09,0.061722448112416665,0.13570955615522445,0.10314847984142957,0.09497432063733224,0.24075515177762988,0.15643854186527759,True,True
2024-10-10,0.018313639179981796,0.14392576918429761,0.13918969775220247,0.08983901754620281,0.1767169076927777,0.2013155079206794,True,True
2024-10-11,0.1071658661980588,0.11876431630172385,0.10341062638669238,0.08147985472017423,0.10012047499755941,0.13494942095321827,True,True
2024-10-14,0.015157758039937482,0.12257241399806096,0.10763344488684803,0.08467769345621756,0.16662841601748132,0.16830321834535367,True,True
2024-10-15,0.0996365147836537,0.119948019143235,0.1607821368412843,0.0696281169900536,0.09247509249298576,0.031094743255103238,True,True
2024-10-16,0.0228730687764539,0.1224156774545358,0.10185820936914401,0.061718047183215316,0.06805209840967069,0.08554583265638606,True,True
2024-10-17,0.05476081022051743,0.09994457216927854,0.09892195583904595,0.058566487976239825,0.09833576834637955,0.06212702814481766,True,True
